175,81,7,grippressed,False,(-0.44, 1.04, -0.05),(-0.00863, 0.00856, -0.05016, 0.99867),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
176,56,7,grippressed,True,(-0.44, 1.02, -0.05),(0.00000, 0.00867, 0.00000, 0.99996),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
178,07,7,grippressed,False,(-0.43, 1.03, -0.05),(0.00830, -0.05678, 0.04086, 0.99752),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
178,64,7,grippressed,True,(-0.43, 1.02, -0.05),(0.00000, -0.05687, 0.00000, 0.99838),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
179,88,7,grippressed,False,(-0.45, 1.08, -0.06),(-0.04290, -0.03425, 0.15323, 0.98667),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
180,49,7,grippressed,True,(-0.42, 1.02, -0.05),(0.00000, -0.02907, 0.00000, 0.99958),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
181,21,7,grippressed,True,(-0.50, 1.13, -0.05),(0.02061, -0.07684, 0.42260, 0.90282),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
181,40,7,grippressed,False,(-0.51, 1.12, -0.05),(-0.00272, -0.08261, 0.47790, 0.87452),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
182,06,7,grippressed,True,(-0.54, 1.14, -0.06),(-0.14180, -0.07821, 0.83352, 0.52823),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
182,13,7,grippressed,False,(-0.55, 1.14, -0.06),(-0.14765, -0.10271, 0.84805, 0.49846),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
182,80,7,grippressed,True,(-0.55, 1.13, -0.05),(0.03528, -0.17767, 0.96807, -0.17331),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
182,90,7,grippressed,False,(-0.55, 1.12, -0.05),(0.04161, -0.14628, 0.96842, -0.19758),(-0.22, 1.02, -0.41),(0.00000, 0.95609, 0.00000, 0.29309)
